Count,pollster,sample_size,type,bmonth,bday,year,emonth,eday,days_until_election,poll_date,party,support
301,Gallup Poll,1701,NA,9,20,1962,9,25,44.5,9/25/62,D,57
301,Gallup Poll,1701,NA,9,20,1962,9,25,44.5,9/25/62,R,34
302,Gallup Poll,1529,NA,2,6,1962,2,13,269.5,2/13/62,D,62
302,Gallup Poll,1529,NA,2,6,1962,2,13,269.5,2/13/62,R,29
303,Gallup Poll,1444.310059,NA,10,29,1962,11,2,6,11/2/62,D,56
303,Gallup Poll,1444.310059,NA,10,29,1962,11,2,6,11/2/62,R,45
317,Gallup Poll,1550,NA,10,8,1964,10,13,23.5,10/13/64,D,60
317,Gallup Poll,1550,NA,10,8,1964,10,13,23.5,10/13/64,R,31
318,Gallup Poll,1581,NA,6,25,1964,6,30,128.5,6/30/64,D,59
318,Gallup Poll,1581,NA,6,25,1964,6,30,128.5,6/30/64,R,32
319,Gallup Poll,1634,NA,7,23,1964,7,28,100.5,7/28/64,D,52
320,Gallup Poll,1701,NA,3,13,1964,3,17,233,3/17/64,D,58
320,Gallup Poll,1701,NA,3,13,1964,3,17,233,3/17/64,R,30
321,Gallup Poll,1569,NA,8,27,1964,9,1,65.5,9/1/64,D,62
321,Gallup Poll,1569,NA,8,27,1964,9,1,65.5,9/1/64,R,30
322,Gallup Poll,1607,NA,5,6,1964,5,11,178.5,5/11/64,D,59
322,Gallup Poll,1607,NA,5,6,1964,5,11,178.5,5/11/64,R,30
323,Gallup Poll,1640,NA,5,22,1964,5,27,162.5,5/27/64,D,60
323,Gallup Poll,1640,NA,5,22,1964,5,27,162.5,5/27/64,R,31
324,Gallup Poll,1600,NA,9,18,1964,9,23,43.5,9/23/64,D,58
324,Gallup Poll,1600,NA,9,18,1964,9,23,43.5,9/23/64,R,32
325,Gallup Poll,1527,NA,6,11,1964,6,16,142.5,6/16/64,D,60
325,Gallup Poll,1527,NA,6,11,1964,6,16,142.5,6/16/64,R,32
326,Gallup Poll,1676,NA,3,27,1964,4,2,218,4/2/64,D,60
326,Gallup Poll,1676,NA,3,27,1964,4,2,218,4/2/64,R,29
327,Gallup Poll,1662,NA,2,28,1964,3,5,246,3/5/64,D,63
327,Gallup Poll,1662,NA,2,28,1964,3,5,246,3/5/64,R,28
328,Gallup Poll,1631,NA,1,30,1964,2,5,275,2/5/64,D,61
328,Gallup Poll,1631,NA,1,30,1964,2,5,275,2/5/64,R,30
329,Gallup Poll,1624,NA,6,4,1964,6,9,149.5,6/9/64,D,59
329,Gallup Poll,1624,NA,6,4,1964,6,9,149.5,6/9/64,R,29
330,Gallup Poll,1557,NA,8,6,1964,8,11,86.5,8/11/64,D,59
330,Gallup Poll,1557,NA,8,6,1964,8,11,86.5,8/11/64,R,32
331,Gallup Poll,4568,NA,11,6,1964,11,11,-5.5,11/11/64,D,62
331,Gallup Poll,4568,NA,11,6,1964,11,11,-5.5,11/11/64,R,36
346,Gallup Poll,1551,NA,3,24,1966,3,29,226.5,3/29/66,D,54
346,Gallup Poll,1551,NA,3,24,1966,3,29,226.5,3/29/66,R,34
347,Gallup Poll,1541,NA,7,8,1966,7,13,120.5,7/13/66,D,55
347,Gallup Poll,1541,NA,7,8,1966,7,13,120.5,7/13/66,R,33
348,Gallup Poll,1563,NA,5,5,1966,5,10,184.5,5/10/66,D,53
348,Gallup Poll,1563,NA,5,5,1966,5,10,184.5,5/10/66,R,34
349,Gallup Poll,1208,NA,10,21,1966,10,26,15.5,10/26/66,D,49
349,Gallup Poll,1208,NA,10,21,1966,10,26,15.5,10/26/66,R,39
350,Gallup Poll,1444.310059,NA,10,31,1966,11,5,5.5,11/5/66,D,53
350,Gallup Poll,1444.310059,NA,10,31,1966,11,5,5.5,11/5/66,R,48
351,Harris Survey,1250,NA,9,14,1966,9,16,54,9/16/66,D,52
351,Harris Survey,1250,NA,9,14,1966,9,16,54,9/16/66,R,48
352,Gallup Poll,1597,NA,10,1,1966,10,6,35.5,10/6/66,D,48
352,Gallup Poll,1597,NA,10,1,1966,10,6,35.5,10/6/66,R,36
353,Gallup Poll,1446,NA,1,21,1966,1,26,288.5,1/26/66,D,56
353,Gallup Poll,1446,NA,1,21,1966,1,26,288.5,1/26/66,R,35
354,Gallup Poll,1509,NA,8,18,1966,8,23,79.5,8/23/66,D,49
354,Gallup Poll,1509,NA,8,18,1966,8,23,79.5,8/23/66,R,37
355,Gallup Poll,1597,NA,10,1,1966,10,6,35.5,10/6/66,D,55
355,Gallup Poll,1597,NA,10,1,1966,10,6,35.5,10/6/66,R,34
356,Harris Survey,1250,NA,10,14,1966,10,16,24,10/16/66,D,54
356,Harris Survey,1250,NA,10,14,1966,10,16,24,10/16/66,R,46
357,Harris Survey,1250,NA,5,14,1966,5,16,177,5/16/66,R,45
358,Harris Survey,1250,NA,3,14,1966,3,16,238,3/16/66,D,54
358,Harris Survey,1250,NA,3,14,1966,3,16,238,3/16/66,R,46
359,Gallup Poll,1554,NA,9,8,1966,9,13,58.5,9/13/66,D,58
359,Gallup Poll,1554,NA,9,8,1966,9,13,58.5,9/13/66,R,36
360,Gallup Poll,1567,NA,2,10,1966,2,15,268.5,2/15/66,D,54
360,Gallup Poll,1567,NA,2,10,1966,2,15,268.5,2/15/66,R,35
361,Gallup Poll,1574,NA,4,14,1966,4,19,205.5,4/19/66,D,54
361,Gallup Poll,1574,NA,4,14,1966,4,19,205.5,4/19/66,R,36
362,Gallup Poll,1567,NA,2,10,1966,2,15,268.5,2/15/66,D,58
362,Gallup Poll,1567,NA,2,10,1966,2,15,268.5,2/15/66,R,34
363,Harris Survey,1250,NA,9,14,1966,9,16,54,9/16/66,D,58
363,Harris Survey,1250,NA,9,14,1966,9,16,54,9/16/66,R,42
364,Gallup Poll,1623,NA,3,3,1966,3,8,247.5,3/8/66,D,56
364,Gallup Poll,1623,NA,3,3,1966,3,8,247.5,3/8/66,R,34
365,Gallup Poll,1523,NA,5,19,1966,5,24,170.5,5/24/66,D,56
365,Gallup Poll,1523,NA,5,19,1966,5,24,170.5,5/24/66,R,34
366,Gallup Poll,1503,NA,7,29,1966,8,3,99.5,8/3/66,D,59
366,Gallup Poll,1503,NA,7,29,1966,8,3,99.5,8/3/66,R,33
367,Gallup Poll,1562,NA,6,16,1966,6,21,142.5,6/21/66,D,49
367,Gallup Poll,1562,NA,6,16,1966,6,21,142.5,6/21/66,R,41
368,Harris Survey,1250,NA,8,14,1966,8,16,85,8/16/66,D,55
368,Harris Survey,1250,NA,8,14,1966,8,16,85,8/16/66,R,45
369,Harris Survey,1324,NA,9,11,1968,9,13,54,9/13/68,D,49
369,Harris Survey,1324,NA,9,11,1968,9,13,54,9/13/68,R,41
370,Gallup Poll,1501,NA,2,22,1968,2,27,254.5,2/27/68,D,52
370,Gallup Poll,1501,NA,2,22,1968,2,27,254.5,2/27/68,R,37
371,Gallup Poll,1536,NA,6,13,1968,6,18,142.5,6/18/68,D,57
371,Gallup Poll,1536,NA,6,13,1968,6,18,142.5,6/18/68,R,35
372,Gallup Poll,1605,NA,10,17,1968,10,22,16.5,10/22/68,D,50
372,Gallup Poll,1605,NA,10,17,1968,10,22,16.5,10/22/68,R,42
373,Gallup Poll,1570,NA,5,2,1968,5,28,174,5/28/68,D,55
373,Gallup Poll,1570,NA,5,2,1968,5,28,174,5/28/68,R,35
374,Gallup Poll,1504,NA,9,19,1968,9,24,44.5,9/24/68,D,44
374,Gallup Poll,1504,NA,9,19,1968,9,24,44.5,9/24/68,R,45
375,Gallup Poll,1526,NA,7,18,1968,7,23,107.5,7/23/68,D,51
375,Gallup Poll,1526,NA,7,18,1968,7,23,107.5,7/23/68,R,40
376,Gallup Poll,1500,NA,9,26,1968,10,1,37.5,10/1/68,R,44
377,Gallup Poll,1504,NA,4,4,1968,4,9,212.5,4/9/68,D,51
377,Gallup Poll,1504,NA,4,4,1968,4,9,212.5,4/9/68,R,40
378,Gallup Poll,1500,NA,2,1,1968,2,6,275.5,2/6/68,D,49
378,Gallup Poll,1500,NA,2,1,1968,2,6,275.5,2/6/68,R,40
381,Gallup Poll,1557,NA,1,2,1970,1,5,303.5,1/5/70,D,50
381,Gallup Poll,1557,NA,1,2,1970,1,5,303.5,1/5/70,R,34
382,Gallup Poll,1509,NA,5,21,1970,5,26,163.5,5/26/70,D,52
382,Gallup Poll,1509,NA,5,21,1970,5,26,163.5,5/26/70,R,37
383,Gallup Poll,1609,NA,11,13,1970,11,17,-12,11/17/70,D,54
383,Gallup Poll,1609,NA,11,13,1970,11,17,-12,11/17/70,R,36
384,Gallup Poll,1523,NA,7,9,1970,7,14,114.5,7/14/70,D,51
384,Gallup Poll,1523,NA,7,9,1970,7,14,114.5,7/14/70,R,37
385,Gallup Poll,1511,NA,8,25,1970,9,1,66.5,9/1/70,D,52
385,Gallup Poll,1511,NA,8,25,1970,9,1,66.5,9/1/70,R,35
386,Gallup Poll,1513,NA,9,11,1970,9,14,51.5,9/14/70,D,52
386,Gallup Poll,1513,NA,9,11,1970,9,14,51.5,9/14/70,R,36
387,Gallup Poll,1525,NA,6,4,1970,6,9,149.5,6/9/70,D,52
387,Gallup Poll,1525,NA,6,4,1970,6,9,149.5,6/9/70,R,36
388,Gallup Poll,1573,NA,1,15,1970,1,20,289.5,1/20/70,D,48
388,Gallup Poll,1573,NA,1,15,1970,1,20,289.5,1/20/70,R,40
389,Gallup Poll,1507,NA,10,9,1970,10,14,22.5,10/14/70,D,54
389,Gallup Poll,1507,NA,10,9,1970,10,14,22.5,10/14/70,R,39
390,Gallup Poll,1497,NA,9,25,1970,9,28,37.5,9/28/70,D,52
390,Gallup Poll,1497,NA,9,25,1970,9,28,37.5,9/28/70,R,35
391,Gallup Poll,1534,NA,4,17,1970,4,19,199,4/19/70,D,52
391,Gallup Poll,1534,NA,4,17,1970,4,19,199,4/19/70,R,34
392,Gallup Poll,1532,NA,9,22,1970,9,25,40.5,9/25/70,D,52
392,Gallup Poll,1532,NA,9,22,1970,9,25,40.5,9/25/70,R,36
393,Gallup Poll,1552,NA,3,13,1970,3,15,234,3/15/70,D,52
393,Gallup Poll,1552,NA,3,13,1970,3,15,234,3/15/70,R,33
394,Gallup Poll,1532,NA,10,22,1970,10,25,10.5,10/25/70,D,52
394,Gallup Poll,1532,NA,10,22,1970,10,25,10.5,10/25/70,R,36
395,Gallup Poll,1500,NA,10,26,1970,10,31,5.5,10/31/70,R,44
396,Gallup Poll,1500,NA,7,31,1970,8,2,94,8/2/70,D,55
396,Gallup Poll,1500,NA,7,31,1970,8,2,94,8/2/70,R,33
397,Gallup Poll,1513,NA,6,18,1970,6,23,135.5,6/23/70,D,52
397,Gallup Poll,1513,NA,6,18,1970,6,23,135.5,6/23/70,R,38
398,Gallup Poll,1505,NA,9,22,1972,9,25,44.5,9/25/72,D,51
398,Gallup Poll,1505,NA,9,22,1972,9,25,44.5,9/25/72,R,38
399,Gallup Poll,1641,NA,8,30,1972,9,1,68,9/1/72,D,46
399,Gallup Poll,1641,NA,8,30,1972,9,1,68,9/1/72,R,41
400,Gallup Poll,1565,NA,10,3,1972,10,5,34,10/5/72,D,48
400,Gallup Poll,1565,NA,10,3,1972,10,5,34,10/5/72,R,39
401,Time/Yankelovich Study Wave 4,3012,NA,10,14,1972,10,16,23,10/16/72,D,45
401,Time/Yankelovich Study Wave 4,3012,NA,10,14,1972,10,16,23,10/16/72,R,40
409,Gallup Poll,1527,NA,9,27,1974,9,30,37.5,9/30/74,D,56
409,Gallup Poll,1527,NA,9,27,1974,9,30,37.5,9/30/74,R,25
410,NA,1238,NA,NA,NA,1974,NA,NA,NA,NA,D,51
410,NA,1238,NA,NA,NA,1974,NA,NA,NA,NA,R,19
411,Harris,1266,NA,11,1,1974,11,4,2.5,11/4/74,D,52
411,Harris,1266,NA,11,1,1974,11,4,2.5,11/4/74,R,33
412,NA,1023,NA,NA,NA,1974,NA,NA,NA,NA,D,46
412,NA,1023,NA,NA,NA,1974,NA,NA,NA,NA,R,21
413,Gallup Poll,1583,NA,9,6,1974,9,18,54,9/18/74,D,57
413,Gallup Poll,1583,NA,9,6,1974,9,18,54,9/18/74,R,32
414,Gallup Poll,1595,NA,10,18,1974,10,21,16.5,10/21/74,D,58
415,Gallup Poll,1586,NA,10,11,1974,10,14,23.5,10/14/74,D,64
415,Gallup Poll,1586,NA,10,11,1974,10,14,23.5,10/14/74,R,32
416,Gallup Poll,1543,NA,5,10,1974,5,13,177.5,5/13/74,D,58
416,Gallup Poll,1543,NA,5,10,1974,5,13,177.5,5/13/74,R,27
417,Time/Yankelovich Study Wave 4,1238,NA,3,14,1974,3,16,235,3/16/74,D,51
417,Time/Yankelovich Study Wave 4,1238,NA,3,14,1974,3,16,235,3/16/74,R,19
418,Gallup Poll,1215,NA,7,17,1974,7,21,109,7/21/74,D,55
418,Gallup Poll,1215,NA,7,17,1974,7,21,109,7/21/74,R,29
419,Time/Yankelovich Study Wave 4,1023,NA,9,14,1974,9,16,51,9/16/74,D,46
419,Time/Yankelovich Study Wave 4,1023,NA,9,14,1974,9,16,51,9/16/74,R,21
420,Gallup Poll,1590,NA,8,16,1974,8,19,79.5,8/19/74,D,56
420,Gallup Poll,1590,NA,8,16,1974,8,19,79.5,8/19/74,R,28
421,Gallup Poll,1153,NA,1,7,1974,1,10,300.5,1/10/74,D,50
421,Gallup Poll,1153,NA,1,7,1974,1,10,300.5,1/10/74,R,32
422,Gallup Poll,1561,NA,8,2,1974,8,5,93.5,8/5/74,D,61
422,Gallup Poll,1561,NA,8,2,1974,8,5,93.5,8/5/74,R,23
423,Gallup Poll,1509,NA,5,31,1974,6,3,156.5,6/3/74,D,56
423,Gallup Poll,1509,NA,5,31,1974,6,3,156.5,6/3/74,R,26
424,Gallup Poll,1266,NA,9,23,1974,9,27,41,9/27/74,D,55
424,Gallup Poll,1266,NA,9,23,1974,9,27,41,9/27/74,R,31
425,Gallup Poll,1181,NA,3,24,1974,3,29,223.5,3/29/74,D,52
425,Gallup Poll,1181,NA,3,24,1974,3,29,223.5,3/29/74,R,29
426,Gallup Poll,1591,NA,2,1,1974,2,4,275.5,2/4/74,D,57
426,Gallup Poll,1591,NA,2,1,1974,2,4,275.5,2/4/74,R,25
427,Harris,1502,NA,4,7,1976,4,15,205,4/15/76,D,52
427,Harris,1502,NA,4,7,1976,4,15,205,4/15/76,R,27
428,Yankelovich,1304,NA,9,25,1976,9,29,36,9/29/76,D,51
428,Yankelovich,1304,NA,9,25,1976,9,29,36,9/29/76,R,27
429,Gallup Poll,1500,NA,10,28,1976,10,30,4,10/30/76,D,53
429,Gallup Poll,1500,NA,10,28,1976,10,30,4,10/30/76,R,39
430,Gallup Poll,1544,NA,6,25,1976,6,28,128.5,6/28/76,D,58
430,Gallup Poll,1544,NA,6,25,1976,6,28,128.5,6/28/76,R,27
431,Gallup Poll,1211,NA,8,27,1976,8,30,65.5,8/30/76,D,58
431,Gallup Poll,1211,NA,8,27,1976,8,30,65.5,8/30/76,R,32
432,Yankelovich,1574,NA,10,16,1976,10,19,15.5,10/19/76,D,53
432,Yankelovich,1574,NA,10,16,1976,10,19,15.5,10/19/76,R,29
436,Gallup Poll,3077,NA,8,11,1978,8,14,86.5,8/14/78,D,61
436,Gallup Poll,3077,NA,8,11,1978,8,14,86.5,8/14/78,R,34
437,Gallup Poll,1526,NA,8,4,1978,8,7,93.5,8/7/78,D,49
437,Gallup Poll,1526,NA,8,4,1978,8,7,93.5,8/7/78,R,28
438,NA,1756,NA,NA,NA,1978,NA,NA,NA,NA,D,51
438,NA,1756,NA,NA,NA,1978,NA,NA,NA,NA,R,28
439,NA,1599,NA,1,8,1978,1,12,301,1/12/78,D,34
439,NA,1599,NA,1,8,1978,1,12,301,1/12/78,R,17
440,Gallup Poll,1581,NA,9,22,1978,9,25,44.5,9/25/78,D,52
440,Gallup Poll,1581,NA,9,22,1978,9,25,44.5,9/25/78,R,29
441,Yankelovich,1022,NA,5,30,1978,6,5,158,6/5/78,D,37
441,Yankelovich,1022,NA,5,30,1978,6,5,158,6/5/78,R,23
442,Gallup Poll,1536,NA,1,20,1978,1,23,289.5,1/23/78,D,50
442,Gallup Poll,1536,NA,1,20,1978,1,23,289.5,1/23/78,R,24
443,CBS News,1451,NA,9,25,1978,9,29,41,9/29/78,D,44
443,CBS News,1451,NA,9,25,1978,9,29,41,9/29/78,R,24
444,Gallup Poll,1553,NA,2,24,1978,2,27,254.5,2/27/78,D,47
444,Gallup Poll,1553,NA,2,24,1978,2,27,254.5,2/27/78,R,27
445,CBS/NYT,1417,NA,4,3,1978,4,7,216,4/7/78,D,39
445,CBS/NYT,1417,NA,4,3,1978,4,7,216,4/7/78,R,24
446,Gallup Poll,1515,NA,2,10,1978,2,13,268.5,2/13/78,D,45
446,Gallup Poll,1515,NA,2,10,1978,2,13,268.5,2/13/78,R,24
447,Gallup Poll,1530,NA,9,8,1978,9,11,58.5,9/11/78,D,59
447,Gallup Poll,1530,NA,9,8,1978,9,11,58.5,9/11/78,R,30
448,CBS/NYT,1527,NA,6,19,1978,6,23,139,6/23/78,D,37
448,CBS/NYT,1527,NA,6,19,1978,6,23,139,6/23/78,R,21
449,Gallup Poll,1505,NA,6,16,1978,6,19,142.5,6/19/78,D,49
449,Gallup Poll,1505,NA,6,16,1978,6,19,142.5,6/19/78,R,29
450,Gallup Poll,1547,NA,9,15,1978,9,18,51.5,9/18/78,D,53
450,Gallup Poll,1547,NA,9,15,1978,9,18,51.5,9/18/78,R,29
451,Gallup Poll,1541,NA,5,5,1978,5,8,184.5,5/8/78,D,58
451,Gallup Poll,1541,NA,5,5,1978,5,8,184.5,5/8/78,R,27
452,NBC/AP,1600,NA,10,16,1978,10,17,21.5,10/17/78,D,47
453,NA,1500,NA,9,8,1978,9,12,58,9/12/78,D,51
453,NA,1500,NA,9,8,1978,9,12,58,9/12/78,R,37
454,NA,1506,NA,10,16,1978,10,22,19,10/22/78,D,45
454,NA,1506,NA,10,16,1978,10,22,19,10/22/78,R,26
455,Gallup Poll,1534,NA,10,13,1978,10,16,23.5,10/16/78,D,54
455,Gallup Poll,1534,NA,10,13,1978,10,16,23.5,10/16/78,R,32
456,Gallup Poll,1555,NA,7,7,1978,7,10,121.5,7/10/78,D,53
456,Gallup Poll,1555,NA,7,7,1978,7,10,121.5,7/10/78,R,27
457,Gallup Poll,1560,NA,3,3,1978,3,6,247.5,3/6/78,D,49
457,Gallup Poll,1560,NA,3,3,1978,3,6,247.5,3/6/78,R,23
458,Gallup Poll,1536,NA,1,6,1978,1,9,303.5,1/9/78,D,51
458,Gallup Poll,1536,NA,1,6,1978,1,9,303.5,1/9/78,R,24
459,Gallup Poll,1546,NA,4,17,1978,4,17,204,4/17/78,D,46
459,Gallup Poll,1546,NA,4,17,1978,4,17,204,4/17/78,R,27
460,Gallup Poll,1539,NA,4,28,1978,5,1,191.5,5/1/78,D,56
460,Gallup Poll,1539,NA,4,28,1978,5,1,191.5,5/1/78,R,29
461,Gallup Poll,1503,NA,6,2,1978,6,5,156.5,6/5/78,D,47
461,Gallup Poll,1503,NA,6,2,1978,6,5,156.5,6/5/78,R,24
462,Gallup Poll,1508,NA,5,19,1978,5,22,170.5,5/22/78,D,49
462,Gallup Poll,1508,NA,5,19,1978,5,22,170.5,5/22/78,R,27
463,Gallup Poll,2844,NA,10,14,1978,10,16,23,10/16/78,D,55
463,Gallup Poll,2844,NA,10,14,1978,10,16,23,10/16/78,R,45
464,Harris Survey,1883,NA,3,24,1978,4,21,214,4/21/78,D,49
464,Harris Survey,1883,NA,3,24,1978,4,21,214,4/21/78,R,29
465,Gallup Poll,1543,NA,10,5,1978,10,8,31.5,10/8/78,D,61
465,Gallup Poll,1543,NA,10,5,1978,10,8,31.5,10/8/78,R,38
466,Gallup Poll,1544,NA,3,10,1978,3,13,240.5,3/13/78,D,46
466,Gallup Poll,1544,NA,3,10,1978,3,13,240.5,3/13/78,R,26
467,Yankelovich,1034,NA,10,5,1978,10,8,31.5,10/8/78,D,37
467,Yankelovich,1034,NA,10,5,1978,10,8,31.5,10/8/78,R,21
468,Gallup Poll,1555,NA,7,21,1978,7,24,107.5,7/24/78,D,47
468,Gallup Poll,1555,NA,7,21,1978,7,24,107.5,7/24/78,R,25
469,Gallup Poll,1598,NA,8,18,1978,8,21,79.5,8/21/78,D,57
469,Gallup Poll,1598,NA,8,18,1978,8,21,79.5,8/21/78,R,31
471,ABC News/Harris Survey,2552,NA,9,3,1980,9,22,52.5,9/22/80,D,50
472,Gallup Poll,1538,NA,8,1,1980,8,4,93.5,8/4/80,D,53
472,Gallup Poll,1538,NA,8,1,1980,8,4,93.5,8/4/80,R,37
473,NBC/AP,1395,NA,8,5,1980,8,7,90,8/7/80,D,39
473,NBC/AP,1395,NA,8,5,1980,8,7,90,8/7/80,R,39
474,Time/Yankelovich,1644,NA,8,26,1980,8,28,69,8/28/80,D,31
474,Time/Yankelovich,1644,NA,8,26,1980,8,28,69,8/28/80,R,21
475,Gallup Poll,1572,NA,2,29,1980,3,3,247.5,3/3/80,D,50
475,Gallup Poll,1572,NA,2,29,1980,3,3,247.5,3/3/80,R,30
476,ABC News/Harris Survey,1498,NA,3,3,1980,3,8,243.5,3/8/80,D,50
476,ABC News/Harris Survey,1498,NA,3,3,1980,3,8,243.5,3/8/80,R,41
477,Gallup Poll,1600,NA,8,15,1980,8,18,79.5,8/18/80,D,57
477,Gallup Poll,1600,NA,8,15,1980,8,18,79.5,8/18/80,R,32
478,ABC News/Harris Survey,3931,NA,10,22,1980,10,27,10.5,10/27/80,D,48
478,ABC News/Harris Survey,3931,NA,10,22,1980,10,27,10.5,10/27/80,R,42
479,NBC/AP,1508,NA,9,22,1980,9,24,42,9/24/80,D,42
479,NBC/AP,1508,NA,9,22,1980,9,24,42,9/24/80,R,39
480,ABC News/Harris Survey,1458,NA,7,18,1980,7,21,107.5,7/21/80,D,43
480,ABC News/Harris Survey,1458,NA,7,18,1980,7,21,107.5,7/21/80,R,47
481,CBS/NYT,1769,NA,8,2,1980,8,7,91.5,8/7/80,D,43
481,CBS/NYT,1769,NA,8,2,1980,8,7,91.5,8/7/80,R,37
482,Gallup Poll,1602,NA,9,12,1980,9,15,51.5,9/15/80,D,52
482,Gallup Poll,1602,NA,9,12,1980,9,15,51.5,9/15/80,R,39
483,Gallup Poll,1583,NA,6,13,1980,6,16,142.5,6/16/80,D,50
483,Gallup Poll,1583,NA,6,13,1980,6,16,142.5,6/16/80,R,34
484,Gallup Poll,1593,NA,10,10,1980,10,13,23.5,10/13/80,D,51
484,Gallup Poll,1593,NA,10,10,1980,10,13,23.5,10/13/80,R,36
485,Gallup Poll,3492,NA,10,30,1980,11,1,4,11/1/80,D,52
485,Gallup Poll,3492,NA,10,30,1980,11,1,4,11/1/80,R,36
486,Time/Yankelovich,1590,NA,10,14,1980,10,16,20,10/16/80,D,33
486,Time/Yankelovich,1590,NA,10,14,1980,10,16,20,10/16/80,R,26
487,CBS/NYT,2135,NA,10,16,1980,10,20,17,10/20/80,D,44
487,CBS/NYT,2135,NA,10,16,1980,10,20,17,10/20/80,R,37
488,ABC News/Harris Survey,1195,NA,8,1,1980,8,3,94,8/3/80,D,44
488,ABC News/Harris Survey,1195,NA,8,1,1980,8,3,94,8/3/80,R,45
496,NA,1511,NA,1,22,1982,1,25,282.5,1/25/82,D,51
496,NA,1511,NA,1,22,1982,1,25,282.5,1/25/82,R,36
497,NA,1547,NA,2,5,1982,2,8,268.5,2/8/82,D,55
497,NA,1547,NA,2,5,1982,2,8,268.5,2/8/82,R,34
498,NA,1603,NA,3,29,1982,3,30,217.5,3/30/82,D,40
498,NA,1603,NA,3,29,1982,3,30,217.5,3/30/82,R,46
499,NA,1531,NA,6,25,1982,6,28,128.5,6/28/82,D,49
499,NA,1531,NA,6,25,1982,6,28,128.5,6/28/82,R,30
500,NA,1258,NA,4,16,1982,4,22,197,4/22/82,D,51
500,NA,1258,NA,4,16,1982,4,22,197,4/22/82,R,40
501,NA,1018,NA,5,24,1982,5,28,160,5/28/82,D,49
501,NA,1018,NA,5,24,1982,5,28,160,5/28/82,R,30
502,NA,1589,NA,4,23,1982,4,26,191.5,4/26/82,D,47
502,NA,1589,NA,4,23,1982,4,26,191.5,4/26/82,R,30
503,NA,1514,NA,7,30,1982,8,2,93.5,8/2/82,D,49
503,NA,1514,NA,7,30,1982,8,2,93.5,8/2/82,R,30
504,NA,787,NA,1,12,1982,1,20,290,1/20/82,D,53
504,NA,787,NA,1,12,1982,1,20,290,1/20/82,R,41
505,NA,794,NA,9,27,1982,9,30,34.5,9/30/82,D,57
505,NA,794,NA,9,27,1982,9,30,34.5,9/30/82,R,39
506,NA,1509,NA,1,3,1982,1,7,301,1/7/82,D,51
506,NA,1509,NA,1,3,1982,1,7,301,1/7/82,R,35
507,NA,915,NA,8,26,1982,8,31,65.5,8/31/82,D,51
507,NA,915,NA,8,26,1982,8,31,65.5,8/31/82,R,41
508,NA,1255,NA,6,18,1982,6,22,135,6/22/82,D,49
508,NA,1255,NA,6,18,1982,6,22,135,6/22/82,R,41
509,NA,1584,NA,4,30,1982,5,3,184.5,5/3/82,R,31
510,NA,1250,NA,7,9,1982,7,14,113.5,7/14/82,D,50
510,NA,1250,NA,7,9,1982,7,14,113.5,7/14/82,R,40
511,NA,1503,NA,3,14,1982,3,17,231.5,3/17/82,D,51
511,NA,1503,NA,3,14,1982,3,17,231.5,3/17/82,R,39
512,NA,1518,NA,7,23,1982,7,26,100.5,7/26/82,D,50
512,NA,1518,NA,7,23,1982,7,26,100.5,7/26/82,R,30
513,NA,1444.310059,NA,9,25,1982,9,29,36,9/29/82,D,52
513,NA,1444.310059,NA,9,25,1982,9,29,36,9/29/82,R,39
514,NA,1261,NA,10,9,1982,10,13,22,10/13/82,D,52
514,NA,1261,NA,10,9,1982,10,13,22,10/13/82,R,40
515,NA,1543,NA,4,2,1982,4,5,212.5,4/5/82,D,54
515,NA,1543,NA,4,2,1982,4,5,212.5,4/5/82,R,34
516,NA,1504,NA,6,11,1982,6,14,142.5,6/14/82,D,48
516,NA,1504,NA,6,11,1982,6,14,142.5,6/14/82,R,33
517,NA,1010,NA,10,5,1982,10,7,27,10/7/82,D,48
517,NA,1010,NA,10,5,1982,10,7,27,10/7/82,R,33
518,NA,1080,NA,8,13,1982,8,16,79.5,8/16/82,D,55
518,NA,1080,NA,8,13,1982,8,16,79.5,8/16/82,R,36
519,NA,1555,NA,5,14,1982,5,17,170.5,5/17/82,D,50
519,NA,1555,NA,5,14,1982,5,17,170.5,5/17/82,R,29
520,NA,1256,NA,10,27,1982,10,28,5.5,10/28/82,D,51
520,NA,1256,NA,10,27,1982,10,28,5.5,10/28/82,R,42
521,NA,1599,NA,5,10,1982,5,11,175.5,5/11/82,D,48
521,NA,1599,NA,5,10,1982,5,11,175.5,5/11/82,R,40
522,NA,1519,NA,8,27,1982,8,30,65.5,8/30/82,D,47
522,NA,1519,NA,8,27,1982,8,30,65.5,8/30/82,R,28
523,NA,1128,NA,1,8,1982,1,11,296.5,1/11/82,D,50
523,NA,1128,NA,1,8,1982,1,11,296.5,1/11/82,R,42
526,NA,1590,NA,9,28,1984,10,1,37.5,10/1/84,D,43
526,NA,1590,NA,9,28,1984,10,1,37.5,10/1/84,R,38
527,NA,1014,NA,10,23,1984,10,25,13,10/25/84,D,42
527,NA,1014,NA,10,23,1984,10,25,13,10/25/84,R,32
528,NA,1531,NA,4,6,1984,4,9,212.5,4/9/84,R,39
529,NA,976,NA,1,12,1984,1,15,297.5,1/15/84,D,50
529,NA,976,NA,1,12,1984,1,15,297.5,1/15/84,R,36
530,NA,1518,NA,9,21,1984,9,24,44.5,9/24/84,D,44
530,NA,1518,NA,9,21,1984,9,24,44.5,9/24/84,R,39
