subgroup,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,5/8/21,5/9/21,Redfield & Wilton Strategies,B/C,1189,lv,0.95256082,0,44,37,44.069502,38.44327,,,https://redfieldandwiltonstrategies.com/bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders/?utm_source=rss&utm_medium=rss&utm_campaign=bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders,74805,142343,5/14/21,9/21/22 17:05
All polls,5/8/21,5/10/21,Morning Consult,B,13676,rv,0.0336795,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80217,160652,9/8/22,9/21/22 17:05
All polls,5/8/21,5/11/21,YouGov,B+,1138,rv,0.40084479,0,45,39,44.925035,42.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74788,144502,8/26/21,9/21/22 17:05
All polls,5/9/21,5/11/21,Morning Consult,B,14391,rv,0.03432746,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80218,160653,9/8/22,9/21/22 17:05
All polls,5/10/21,5/12/21,Morning Consult,B,14581,rv,0.03446347,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80219,160654,9/8/22,9/21/22 17:05
All polls,5/11/21,5/13/21,Morning Consult,B,14268,rv,0.03412272,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80220,160655,9/8/22,9/21/22 17:05
All polls,5/12/21,5/14/21,Morning Consult,B,13923,rv,0.03374881,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80221,160656,9/8/22,9/21/22 17:05
All polls,5/13/21,5/15/21,Morning Consult,B,13395,rv,0.03319082,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80222,160657,9/8/22,9/21/22 17:05
All polls,5/14/21,5/16/21,Morning Consult,B,13904,rv,0.03364984,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80223,160658,9/8/22,9/21/22 17:05
All polls,5/12/21,5/18/21,McLaughlin & Associates,C/D,1000,lv,0.3577941,0,46,47,45.091421,44.108536,,,https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,74819,142435,5/19/21,9/21/22 17:05
All polls,5/15/21,5/17/21,Morning Consult,B,14500,rv,0.03418017,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80224,160659,9/8/22,9/21/22 17:05
All polls,5/14/21,5/17/21,Echelon Insights,B/C,1132,rv,0.59521006,0,50,40,47.833042,39.682706,,,https://echeloninsights.com/in-the-news/may-omnibus-political/,74836,142498,5/21/21,9/21/22 17:05
All polls,5/15/21,5/18/21,YouGov,B+,1141,rv,0.38036747,0,47,38,46.925035,41.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74817,144503,8/26/21,9/21/22 17:05
All polls,5/16/21,5/18/21,Morning Consult,B,14954,rv,0.03456579,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80225,160660,9/8/22,9/21/22 17:05
All polls,5/17/21,5/19/21,Morning Consult,B,15023,rv,0.0345923,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80226,160661,9/8/22,9/21/22 17:05
All polls,5/18/21,5/20/21,Morning Consult,B,15453,rv,0.03494871,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80227,160662,9/8/22,9/21/22 17:05
All polls,5/19/21,5/21/21,Morning Consult,B,15303,rv,0.03477776,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80228,160663,9/8/22,9/21/22 17:05
All polls,5/20/21,5/22/21,Morning Consult,B,14364,rv,0.03387494,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80229,160664,9/8/22,9/21/22 17:05
All polls,5/18/21,5/24/21,Quinnipiac University,A-,1174,rv,1.2329612,0,50,41,49.301794,40.208574,,,https://poll.qu.edu/poll-release?releaseid=3810,74854,142608,5/26/21,9/21/22 17:05
All polls,5/21/21,5/23/21,Morning Consult,B,13971,rv,0.03346899,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80230,160665,9/8/22,9/21/22 17:05
All polls,5/20/21,5/25/21,ALG Research/Hart Research Associates,,805,rv,0.72097516,0,39,37,40.853353,38.411294,,,https://americansfortaxfairness.org/wp-content/uploads/Toplines-ALG-HART-ATF-Tax-Poll-May-2021-for-release.pdf,75038,143047,7/7/21,9/21/22 17:05
All polls,5/22/21,5/24/21,Morning Consult,B,14148,rv,0.03360598,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80231,160666,9/8/22,9/21/22 17:05
All polls,5/22/21,5/25/21,YouGov,B+,1135,rv,0.36342019,0,46,37,45.925035,40.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74851,144504,8/26/21,9/21/22 17:05
All polls,5/23/21,5/25/21,Morning Consult,B,14703,rv,0.03409528,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80232,160667,9/8/22,9/21/22 17:05
All polls,5/24/21,5/26/21,Morning Consult,B,14440,rv,0.03381919,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80233,160668,9/8/22,9/21/22 17:05
All polls,5/25/21,5/27/21,Morning Consult,B,13909,rv,0.03328678,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80234,160669,9/8/22,9/21/22 17:05
All polls,5/26/21,5/28/21,Morning Consult,B,13724,rv,0.03308036,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80235,160670,9/8/22,9/21/22 17:05
All polls,5/27/21,5/29/21,Morning Consult,B,13909,rv,0.03322966,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80236,160671,9/8/22,9/21/22 17:05
All polls,5/28/21,5/30/21,Morning Consult,B,14755,rv,0.03399494,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80237,160672,9/8/22,9/21/22 17:05
All polls,5/29/21,5/31/21,Morning Consult,B,15607,rv,0.03473831,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80238,160673,9/8/22,9/21/22 17:05
All polls,5/30/21,6/1/21,Morning Consult,B,16099,rv,0.0351447,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80239,160674,9/8/22,9/21/22 17:05
All polls,5/29/21,6/1/21,YouGov,B+,1187,rv,0.35765907,0,43,35,42.925035,38.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74878,144505,8/26/21,9/21/22 17:05
All polls,5/31/21,6/2/21,Morning Consult,B,15610,rv,0.034688,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80240,160675,9/8/22,9/21/22 17:05
All polls,6/1/21,6/3/21,Morning Consult,B,14463,rv,0.03362169,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80241,160676,9/8/22,9/21/22 17:05
All polls,6/2/21,6/4/21,Morning Consult,B,13868,rv,0.03303921,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80242,160677,9/8/22,9/21/22 17:05
All polls,6/2/21,6/5/21,Cor Services,,519,lv,0.6454696,0,41,37,42.457342,36.723689,,,https://excellenceinpolling.com/public_poll/national-2021-quarter-2-tracking-poll/,75814,154160,3/26/22,9/21/22 17:05
All polls,6/3/21,6/5/21,Morning Consult,B,13437,rv,0.03260335,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80243,160678,9/8/22,9/21/22 17:05
All polls,6/2/21,6/8/21,ALG Research,B/C,1000,lv,0.94813222,0,46,46,45.302816,44.193504,,,https://thirdway.imgix.net/pdfs/override/Economic-Trust-Gap-Survey-Toplines-June-2021.pdf,75784,144538,8/30/21,9/21/22 17:05
All polls,6/4/21,6/6/21,Morning Consult,B,14244,rv,0.03335178,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80244,160679,9/8/22,9/21/22 17:05
All polls,6/5/21,6/7/21,Morning Consult,B,14596,rv,0.03365899,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80245,160680,9/8/22,9/21/22 17:05
All polls,6/6/21,6/8/21,Morning Consult,B,14689,rv,0.03372559,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80246,160681,9/8/22,9/21/22 17:05
All polls,6/5/21,6/8/21,YouGov,B+,1189,rv,0.34903397,0,46,37,45.925035,40.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75772,144506,8/26/21,9/21/22 17:05
All polls,6/7/21,6/9/21,Morning Consult,B,14062,rv,0.03312473,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80247,160682,9/8/22,9/21/22 17:05
All polls,6/8/21,6/10/21,Morning Consult,B,13145,rv,0.03222681,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80248,160683,9/8/22,9/21/22 17:05
All polls,6/7/21,6/10/21,The Winston Group,A/B,1000,rv,1.1742924,0,46,42,45.019456,41.943714,,,https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-June-2021-National-Survey.pdf,75475,143967,8/6/21,9/21/22 17:05
All polls,6/9/21,6/11/21,Morning Consult,B,12915,rv,0.03198389,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80249,160684,9/8/22,9/21/22 17:05
All polls,6/10/21,6/12/21,Morning Consult,B,12782,rv,0.03183543,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80250,160685,9/8/22,9/21/22 17:05
All polls,6/11/21,6/13/21,Morning Consult,B,13445,rv,0.03246916,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80251,160686,9/8/22,9/21/22 17:05
All polls,6/12/21,6/14/21,Morning Consult,B,13788,rv,0.03278141,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80252,160687,9/8/22,9/21/22 17:05
All polls,6/13/21,6/15/21,Morning Consult,B,13534,rv,0.0325225,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80253,160688,9/8/22,9/21/22 17:05
All polls,6/12/21,6/15/21,YouGov,B+,1196,rv,0.34332307,0,41,34,40.925035,37.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75773,144507,8/26/21,9/21/22 17:05
All polls,6/11/21,6/17/21,Ipsos,B-,4420,a,1.1599265,0,37,30,42.185323,37.479643,,,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/Reuters%20Ipsos%20Large%20Issue%20Poll%20%203%20-%2011%20June%20thru%2017%20June%202021%20Topline%20write-up.pdf,75062,143119,7/8/21,9/21/22 17:05
All polls,6/14/21,6/16/21,Morning Consult,B,13250,rv,0.03223199,0,43,41,42.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80254,160689,9/8/22,9/21/22 17:05
All polls,6/15/21,6/17/21,Morning Consult,B,12745,rv,0.03171975,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80255,160690,9/8/22,9/21/22 17:05
All polls,6/16/21,6/18/21,Morning Consult,B,12357,rv,0.03131488,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80256,160691,9/8/22,9/21/22 17:05
All polls,6/17/21,6/19/21,Morning Consult,B,11596,rv,0.03051343,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80257,160692,9/8/22,9/21/22 17:05
All polls,6/16/21,6/20/21,McLaughlin & Associates,C/D,1000,lv,0.36946801,0,46,47,45.091421,44.108536,,,https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142940,6/24/21,9/21/22 17:05
All polls,6/14/21,6/21/21,GQR,B,2000,rv,1.3700447,0,46,44,43.784137,42.274487,,,https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144681,9/2/21,9/21/22 17:05
All polls,6/18/21,6/20/21,Morning Consult,B,11992,rv,0.03090938,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80258,160693,9/8/22,9/21/22 17:05
All polls,6/19/21,6/21/21,Morning Consult,B,12932,rv,0.03183867,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80259,160694,9/8/22,9/21/22 17:05
All polls,6/18/21,6/22/21,Echelon Insights,B/C,1001,rv,0.56691074,0,46,42,43.833042,41.682706,,,https://echeloninsights.com/in-the-news/june-omnibus-political/,74995,142925,6/24/21,9/21/22 17:05
All polls,6/20/21,6/22/21,Morning Consult,B,13540,rv,0.03241051,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80260,160695,9/8/22,9/21/22 17:05
All polls,6/19/21,6/22/21,YouGov,B+,1157,rv,0.33087196,0,44,37,43.925035,40.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75774,144508,8/26/21,9/21/22 17:05
All polls,6/21/21,6/23/21,Morning Consult,B,13940,rv,0.03277143,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80261,160696,9/8/22,9/21/22 17:05
All polls,6/22/21,6/24/21,RMG Research,B-,1200,rv,0.54123909,0,41,38,43.025037,39.475264,,,https://scottrasmussen.com/generic-ballot-democrats-41-republicans-38/,75015,142990,6/30/21,9/21/22 17:05
All polls,6/22/21,6/24/21,Morning Consult,B,13669,rv,0.03249654,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80262,160697,9/8/22,9/21/22 17:05
All polls,6/23/21,6/25/21,Morning Consult,B,13185,rv,0.03201289,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80263,160698,9/8/22,9/21/22 17:05
All polls,6/24/21,6/26/21,Morning Consult,B,12259,rv,0.03107553,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80264,160699,9/8/22,9/21/22 17:05
All polls,6/25/21,6/27/21,Morning Consult,B,12802,rv,0.03159958,0,45,41,44.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80265,160700,9/8/22,9/21/22 17:05
All polls,6/26/21,6/28/21,Morning Consult,B,14124,rv,0.03284577,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80266,160701,9/8/22,9/21/22 17:05
All polls,6/26/21,6/29/21,YouGov,B+,1198,rv,0.32854073,0,44,36,43.925035,39.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75012,144509,8/26/21,9/21/22 17:05
All polls,6/27/21,6/29/21,Morning Consult,B,15209,rv,0.03381126,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80267,160702,9/8/22,9/21/22 17:05
All polls,6/28/21,6/30/21,Morning Consult,B,15855,rv,0.03435671,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80268,160703,9/8/22,9/21/22 17:05
All polls,6/29/21,7/1/21,Morning Consult,B,15223,rv,0.03378136,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80269,160704,9/8/22,9/21/22 17:05
All polls,6/30/21,7/2/21,Morning Consult,B,14909,rv,0.0334804,0,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80270,160705,9/8/22,9/21/22 17:05
All polls,7/1/21,7/3/21,Morning Consult,B,13888,rv,0.03252369,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80271,160706,9/8/22,9/21/22 17:05
All polls,7/2/21,7/4/21,Morning Consult,B,14419,rv,0.03299457,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80272,160707,9/8/22,9/21/22 17:05
All polls,7/3/21,7/5/21,Morning Consult,B,15027,rv,0.03352254,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80273,160708,9/8/22,9/21/22 17:05
All polls,7/3/21,7/6/21,YouGov,B+,1176,rv,0.32120516,0,43,37,42.925035,40.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75036,144510,8/26/21,9/21/22 17:05
All polls,7/4/21,7/6/21,Morning Consult,B,15893,rv,0.03426027,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80274,160709,9/8/22,9/21/22 17:05
All polls,7/5/21,7/7/21,Morning Consult,B,15187,rv,0.03362229,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80275,160710,9/8/22,9/21/22 17:05
All polls,7/6/21,7/8/21,Morning Consult,B,14869,rv,0.03331857,0,44,40,43.294695,40.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80276,160711,9/8/22,9/21/22 17:05
All polls,7/7/21,7/9/21,Morning Consult,B,14032,rv,0.03253545,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80277,160712,9/8/22,9/21/22 17:05
All polls,7/8/21,7/8/21,PEM Management Corporation,,1000,lv,0.69027885,0,41.7,42.1,43.104692,41.55424,,,https://www.boltonsuperpac.com/presser_07192021.php,75257,143478,7/20/21,9/21/22 17:05
All polls,7/8/21,7/10/21,Morning Consult,B,13950,rv,0.03243884,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80278,160713,9/8/22,9/21/22 17:05
All polls,7/9/21,7/11/21,Morning Consult,B,14019,rv,0.03248174,0,45,41,44.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80279,160714,9/8/22,9/21/22 17:05
All polls,7/10/21,7/12/21,Morning Consult,B,14325,rv,0.03274151,0,45,41,44.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80280,160715,9/8/22,9/21/22 17:05
All polls,7/11/21,7/13/21,Morning Consult,B,15438,rv,0.0337133,0,45,41,44.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80281,160716,9/8/22,9/21/22 17:05
All polls,7/10/21,7/13/21,YouGov,B+,1159,rv,0.31485772,0,44,37,43.925035,40.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75150,144511,8/26/21,9/21/22 17:05
All polls,7/12/21,7/14/21,Morning Consult,B,15383,rv,0.03364241,0,45,41,44.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80282,160717,9/8/22,9/21/22 17:05
All polls,7/13/21,7/15/21,Morning Consult,B,15554,rv,0.03376877,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80283,160718,9/8/22,9/21/22 17:05
All polls,7/14/21,7/16/21,Morning Consult,B,14307,rv,0.0326367,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80284,160719,9/8/22,9/21/22 17:05
All polls,7/15/21,7/17/21,Morning Consult,B,13650,rv,0.03200658,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80285,160720,9/8/22,9/21/22 17:05
All polls,7/16/21,7/18/21,Morning Consult,B,12468,rv,0.03084545,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80286,160721,9/8/22,9/21/22 17:05
All polls,7/17/21,7/19/21,Morning Consult,B,12243,rv,0.03059816,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80287,160722,9/8/22,9/21/22 17:05
All polls,7/17/21,7/20/21,YouGov,B+,1187,rv,0.31371335,0,44,35,43.925035,38.969114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75264,144512,8/26/21,9/21/22 17:05
All polls,7/18/21,7/20/21,Morning Consult,B,12564,rv,0.03089159,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80288,160723,9/8/22,9/21/22 17:05
All polls,7/19/21,7/21/21,Morning Consult,B,13670,rv,0.03192466,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80289,160724,9/8/22,9/21/22 17:05
All polls,7/19/21,7/23/21,Echelon Insights,B/C,1143,rv,0.57236941,0,48,41,45.833042,40.682706,,,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,75370,143764,7/26/21,9/21/22 17:05
All polls,7/20/21,7/22/21,Morning Consult,B,14155,rv,0.03234484,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80290,160725,9/8/22,9/21/22 17:05
